tweet_url,author_url,avatar_url,avatar_binary,topic,author_name,content,tweet_type,tweet_language,comment_count,retweet_count,quote_count,praise_count,publish_time,fetch_time,tweet_id,screen_id,screen_name,tourist_crawl_status,video_urls,original_author,tweet_img_url,tweet_img_binary
https://twitter.com/15300995/status/1778125178850979907,https://twitter.com/ErrataRob,https://pbs.twimg.com/profile_images/1765729789/image1326952644_normal.png,,,Robᵉʳᵗ Graham 𝕏,"On the way back the airport, the driver mentioned that the local Supercharger had a line of 50 Teslas waiting to charge after the eclipse.

I hesitate to mention this because then @travisgoodspeed will mock me for having a Tesla.",原创,en,4,0,0,12,2024-04-10 18:17:33,2024-04-11 13:50:10,1778125178850979907,15300995,ErrataRob,0,[],,,
https://twitter.com/15300995/status/1776668246650843450,https://twitter.com/ErrataRob,https://pbs.twimg.com/profile_images/1765729789/image1326952644_normal.png,,,Robᵉʳᵗ Graham 𝕏,"I've been wondering about this tweet for the last day, the difference between those who see eclipses as simple math, and those who see some other meaning in them. https://t.co/nRBQ7VEMPR",原创,en,9,0,0,30,2024-04-06 17:48:13,2024-04-11 13:51:12,1776668246650843450,15300995,ErrataRob,0,[],,['https://pbs.twimg.com/media/GKf9v4gXAAEdck4.jpg'],
https://twitter.com/15300995/status/1776676751701107148,https://twitter.com/ErrataRob,https://pbs.twimg.com/profile_images/1765729789/image1326952644_normal.png,,,Robᵉʳᵗ Graham 𝕏,"People in the Bay Area were feeling left out of the NYC earthquake, so they are so happy to get one of their own. https://t.co/IHJub8SaZ9",原创,en,2,0,0,17,2024-04-06 18:22:01,2024-04-11 13:51:12,1776676751701107148,15300995,ErrataRob,0,[],,['https://pbs.twimg.com/media/GKgGDUVXsAEmaBf.jpg'],
https://twitter.com/15300995/status/1776257403505311809,https://twitter.com/ErrataRob,https://pbs.twimg.com/profile_images/1765729789/image1326952644_normal.png,,,Robᵉʳᵗ Graham 𝕏,"USGS is the site I go to whenever I feel an earthquake
https://t.co/WwLud05lnp https://t.co/qyFXYSyOT0",原创,en,4,2,0,12,2024-04-05 14:35:40,2024-04-11 13:52:01,1776257403505311809,15300995,ErrataRob,0,[],,"['https://pbs.twimg.com/media/GKaIiQ4W4AAWKIM.jpg', 'https://pbs.twimg.com/media/GKaIn3OW4AEU6vx.jpg']",
https://twitter.com/15300995/status/1776239206030815341,https://twitter.com/ErrataRob,https://pbs.twimg.com/profile_images/1765729789/image1326952644_normal.png,,,Robᵉʳᵗ Graham 𝕏,"This NYTimes story is trending (among nerds) because of the journalist's ignorance of Postgres. It should be trending because it's hot garbage from top to bottom.
https://t.co/amMlNaGCvv

I work deep in its trenches, and I can confirm the Internet is a well-oiled machine. Like… https://t.co/o05Fo4gliO",原创,en,4,4,0,10,2024-04-05 13:23:22,2024-04-11 13:52:02,1776239206030815341,15300995,ErrataRob,0,[],,"['https://pbs.twimg.com/media/GKZz_PXXEAElE1m.jpg', 'https://pbs.twimg.com/media/GKZz_PSWwAAO8-5.png']",
https://twitter.com/15300995/status/1775517814188650598,https://twitter.com/ErrataRob,https://pbs.twimg.com/profile_images/1765729789/image1326952644_normal.png,,,Robᵉʳᵗ Graham 𝕏,"Are there any prominent FTP sites still out there? I ask because I tried going to ""https://t.co/ZWRhhuKmmy"", and it seems to no longer support FTP. What is a good demo of FTP?",原创,en,12,1,0,7,2024-04-03 13:36:49,2024-04-11 13:52:33,1775517814188650598,15300995,ErrataRob,0,[],,,
https://twitter.com/15300995/status/1773838319031337419,https://twitter.com/ErrataRob,https://pbs.twimg.com/profile_images/1765729789/image1326952644_normal.png,,,Robᵉʳᵗ Graham 𝕏,I left my MacBook on the plane and it was stolen. I’ve tracked it down to a flea market on south Atlanta. But while I know it’s in the building I don’t know where https://t.co/Kb6mGqMyb2,原创,en,1342,3711,1174,118039,2024-03-29 22:23:06,2024-04-11 13:52:33,1773838319031337419,15300995,ErrataRob,0,[],,"['https://pbs.twimg.com/media/GJ3whc8XwAA0VUM.jpg', 'https://pbs.twimg.com/media/GJ3whdYWkAIRQXg.jpg']",
https://twitter.com/15300995/status/1775159296898076955,https://twitter.com/ErrataRob,https://pbs.twimg.com/profile_images/1765729789/image1326952644_normal.png,,,Robᵉʳᵗ Graham 𝕏,"Is it rude to have your phone on speaker mode at full volume, where people can hear both sides of the conversation some distance away?",原创,en,36,5,2,10,2024-04-02 13:52:11,2024-04-11 13:52:46,1775159296898076955,15300995,ErrataRob,0,[],,,
https://twitter.com/15300995/status/1775169952678391954,https://twitter.com/ErrataRob,https://pbs.twimg.com/profile_images/1765729789/image1326952644_normal.png,,,Robᵉʳᵗ Graham 𝕏,"The travel gods are with me today - dreading the bulkhead seat with less legroom, but this one has extra generous share https://t.co/vs1M8E60xY",原创,en,0,0,0,19,2024-04-02 14:34:32,2024-04-11 13:53:00,1775169952678391954,15300995,ErrataRob,0,[],,['https://pbs.twimg.com/media/GKKrqU8WIAA6SgE.jpg'],
https://twitter.com/15300995/status/1774962095269855559,https://twitter.com/ErrataRob,https://pbs.twimg.com/profile_images/1765729789/image1326952644_normal.png,,,Robᵉʳᵗ Graham 𝕏,"To celebrate easter, I hide hardboiled eggs in my neighbor's yards, especially near doors and windows. Depending on weather, it can take a few weeks for them to find the eggs, depending on how fast they start to rot. #neighborly",原创,en,4,2,0,25,2024-04-02 00:48:35,2024-04-11 13:53:31,1774962095269855559,15300995,ErrataRob,0,[],,,
https://twitter.com/15300995/status/1774184279850856553,https://twitter.com/ErrataRob,https://pbs.twimg.com/profile_images/1765729789/image1326952644_normal.png,,,Robᵉʳᵗ Graham 𝕏,"I’ve exhausted all my options getting my laptop from the Mart. If anybody can get evidence it’s there - like a picture of the serial number, I’ll give a reward if I get it back. I have the (almost certain) store, it just can’t be me (I’ve already been there)",原创,en,77,29,9,871,2024-03-30 21:17:49,2024-04-11 13:54:20,1774184279850856553,15300995,ErrataRob,0,[],,,
https://twitter.com/15300995/status/1773383858660004275,https://twitter.com/ErrataRob,https://pbs.twimg.com/profile_images/1765729789/image1326952644_normal.png,,,Robᵉʳᵗ Graham 𝕏,"My laptop that I left on the plane seems to have been picked up by somebody and is traveling through Atlanta. If I locate the device precisely, what do I do? Call 911 and have the police get it?",原创,en,71,16,3,419,2024-03-28 16:17:14,2024-04-11 13:55:37,1773383858660004275,15300995,ErrataRob,0,[],,,
https://twitter.com/15300995/status/1773183271792193763,https://twitter.com/ErrataRob,https://pbs.twimg.com/profile_images/1765729789/image1326952644_normal.png,,,Robᵉʳᵗ Graham 𝕏,"CISA has released a statement on SQL injection. It just says the same thing we've been saying for 20 years (""use parameterized queries""). Saying this hasn't worked for 20 years, and there's no reason to believe it's going to work because CISA says so.
https://t.co/hQrKteeEDZ",原创,en,2,2,1,15,2024-03-28 03:00:10,2024-04-11 13:55:56,1773183271792193763,15300995,ErrataRob,0,[],,,
https://twitter.com/15300995/status/1773112151730749564,https://twitter.com/ErrataRob,https://pbs.twimg.com/profile_images/1765729789/image1326952644_normal.png,,,Robᵉʳᵗ Graham 𝕏,"A key principle of civics is that DETAILS MATTER. In Trump world, details are irrelevant. That's what's going on in the story below, that pretends that Jon Stewart did the same thing as Trump, undervaluing properties for tax purposes then overvaluing them when declaring their…",原创,en,7,17,2,106,2024-03-27 22:17:34,2024-04-11 13:56:09,1773112151730749564,15300995,ErrataRob,0,[],,,
https://twitter.com/15300995/status/1773169254159823182,https://twitter.com/ErrataRob,https://pbs.twimg.com/profile_images/1765729789/image1326952644_normal.png,,,Robᵉʳᵗ Graham 𝕏,"Current status: checking the status of my laptop I left on the plane. Apple just notified me that it's still indeed at the airport (last status 4 hours ago said it was still on the plane -- I worried it took off with the laptop on board).

@delta is unresponsive",原创,en,6,1,1,18,2024-03-28 02:04:28,2024-04-11 13:56:09,1773169254159823182,15300995,ErrataRob,0,[],,,
https://twitter.com/15300995/status/1772957491703242950,https://twitter.com/ErrataRob,https://pbs.twimg.com/profile_images/1765729789/image1326952644_normal.png,,,Robᵉʳᵗ Graham 𝕏,I had to ask the uber driver to confirm what day it is — direct flight from Tokyo arrives before it takes off. It took off at 8am today in Tokyo. So confusing.,原创,en,2,1,0,8,2024-03-27 12:03:00,2024-04-11 13:56:39,1772957491703242950,15300995,ErrataRob,0,[],,,
https://twitter.com/15300995/status/1772955829630534104,https://twitter.com/ErrataRob,https://pbs.twimg.com/profile_images/1765729789/image1326952644_normal.png,,,Robᵉʳᵗ Graham 𝕏,"Getting off the plane, going through immigration, and getting on an Uber took about 5 minutes. I love the efficiency but am depressed by the privacy I’ve sacrificed for it. They don’t even scan my passport on arrival— just facial recognition.",原创,en,2,1,0,9,2024-03-27 11:56:24,2024-04-11 13:56:39,1772955829630534104,15300995,ErrataRob,0,[],,,
https://twitter.com/15300995/status/1772874468303544550,https://twitter.com/ErrataRob,https://pbs.twimg.com/profile_images/1765729789/image1326952644_normal.png,,,Robᵉʳᵗ Graham 𝕏,Jet fuel can't melt steel beams of a bridge. Don't. believe what they tell you!!,原创,en,6,2,0,19,2024-03-27 06:33:06,2024-04-11 13:56:39,1772874468303544550,15300995,ErrataRob,0,[],,,
https://twitter.com/15300995/status/1772763978919551281,https://twitter.com/ErrataRob,https://pbs.twimg.com/profile_images/1765729789/image1326952644_normal.png,,,Robᵉʳᵗ Graham 𝕏,I’m on a delayed flight from Tokyo because the incoming plane had to divert for a maintenance issues — but it wasn’t on the news because it’s an Airbus instead of Boeing.,原创,en,7,0,0,32,2024-03-26 23:14:03,2024-04-11 13:56:39,1772763978919551281,15300995,ErrataRob,0,[],,,
https://twitter.com/15300995/status/1772737648068559235,https://twitter.com/ErrataRob,https://pbs.twimg.com/profile_images/1765729789/image1326952644_normal.png,,,Robᵉʳᵗ Graham 𝕏,"My favorite twitter conversation recently:

Them: ""Rob, you sir are a freaking IDIOT. I seriously have to ask have you personally ever written any usable code/program?""

Me: I'm well-known for the usable code/programs I create. I'm a professional software engineer. You can…",原创,en,6,1,0,33,2024-03-26 21:29:25,2024-04-11 13:56:57,1772737648068559235,15300995,ErrataRob,0,[],,,
https://twitter.com/15300995/status/1771815096215613921,https://twitter.com/ErrataRob,https://pbs.twimg.com/profile_images/1765729789/image1326952644_normal.png,,,Robᵉʳᵗ Graham 𝕏,"The three steps:
1. All evidence clearly points to ISIS being responsible for terrorist attack in Russia.
2. For political reasons, Putin decides to blame Ukraine instead.
3. Russian citizens have no choice but to believe them, because they have no free press.
4. Republicans…",原创,en,10,10,1,96,2024-03-24 08:23:32,2024-04-11 13:57:28,1771815096215613921,15300995,ErrataRob,0,[],,,
https://twitter.com/15300995/status/1771791912564936732,https://twitter.com/ErrataRob,https://pbs.twimg.com/profile_images/1765729789/image1326952644_normal.png,,,Robᵉʳᵗ Graham 𝕏,Cybersecurity is a field dominated by vendors selling what's often snakeoil. The reason is that purchasers are non-technical and are at the mercy of whatever vendors claim. You can't break out of the vendor-dominated scene unless you have technical management. https://t.co/5EGiyTPuzA,原创,en,10,40,4,187,2024-03-24 06:51:24,2024-04-11 14:03:14,1771791912564936732,15300995,ErrataRob,0,[],,['https://pbs.twimg.com/media/GJarEIKawAADJuT.png'],
https://twitter.com/15300995/status/1771807473416163708,https://twitter.com/ErrataRob,https://pbs.twimg.com/profile_images/1765729789/image1326952644_normal.png,,,Robᵉʳᵗ Graham 𝕏,"A CxO means:
C = chief, you are the leader rather than the doer, you need leadership skills.
O = you are an officer of the organization, you put the needs of the organization first (which is really hard, since most techies put their own agenda's before the organization's).

and…",原创,en,3,3,0,17,2024-03-24 07:53:14,2024-04-11 14:03:14,1771807473416163708,15300995,ErrataRob,0,[],,,
https://twitter.com/15300995/status/1771049356596023312,https://twitter.com/ErrataRob,https://pbs.twimg.com/profile_images/1765729789/image1326952644_normal.png,,,Robᵉʳᵗ Graham 𝕏,Current status: whipping around Mt Fuji on the bullet train. https://t.co/q3kjbNHenB,原创,en,6,0,0,45,2024-03-22 05:40:45,2024-04-11 14:03:30,1771049356596023312,15300995,ErrataRob,0,[],,['https://pbs.twimg.com/media/GJQH5o_aEAA-jxx.jpg'],
