tweet_url,author_url,avatar_url,avatar_binary,topic,author_name,content,tweet_type,tweet_language,comment_count,retweet_count,quote_count,praise_count,publish_time,fetch_time,tweet_id,screen_id,screen_name,tourist_crawl_status,video_urls,original_author,tweet_img_url,tweet_img_binary
https://twitter.com/11687162/status/1777324523915813096,https://twitter.com/andrewsmhay,https://pbs.twimg.com/profile_images/1642227969383858177/uUYTCD0Q_normal.jpg,,,Andrew Hay,US Health Dept warns hospitals of hackers targeting IT help desks - https://t.co/gSdAglHk6Y #news https://t.co/WIiYmgrbcX,原创,en,0,0,0,0,2024-04-08 13:16:02,2024-04-12 05:02:39,1777324523915813096,11687162,andrewsmhay,0,[],,['https://pbs.twimg.com/media/GKpTPDEW8AArXOx.jpg'],
https://twitter.com/11687162/status/1777124811807805834,https://twitter.com/andrewsmhay,https://pbs.twimg.com/profile_images/1642227969383858177/uUYTCD0Q_normal.jpg,,,Andrew Hay,"We're only five weeks away from the anniversary of me, @mubix, @secureideas, and @strandjs squeezing into a smart car on the @RSAConference show floor and having a VP of sales yell at us to get out.

#yolo #memories #notsosmartcar",原创,en,1,0,1,7,2024-04-08 00:02:27,2024-04-12 05:02:39,1777124811807805834,11687162,andrewsmhay,0,[],,,
https://twitter.com/11687162/status/1777150732946301127,https://twitter.com/andrewsmhay,https://pbs.twimg.com/profile_images/1642227969383858177/uUYTCD0Q_normal.jpg,,,Andrew Hay,Election year...time to rewatch Veep 😁,原创,en,0,0,0,0,2024-04-08 01:45:27,2024-04-12 05:02:39,1777150732946301127,11687162,andrewsmhay,0,[],,,
https://twitter.com/11687162/status/1777135025231716572,https://twitter.com/andrewsmhay,https://pbs.twimg.com/profile_images/1642227969383858177/uUYTCD0Q_normal.jpg,,,Andrew Hay,Home Depot confirms third-party data breach exposed employee info - https://t.co/x9isF6RmFP #news https://t.co/htN4SjiiWc,原创,en,1,0,0,0,2024-04-08 00:43:02,2024-04-12 05:02:39,1777135025231716572,11687162,andrewsmhay,0,[],,['https://pbs.twimg.com/media/GKmm4vrXgAARb_B.jpg'],
https://twitter.com/11687162/status/1777126443891171721,https://twitter.com/andrewsmhay,https://pbs.twimg.com/profile_images/1642227969383858177/uUYTCD0Q_normal.jpg,,,Andrew Hay,"I agree, what is happening??? https://t.co/9GeWg7sYs7",原创,en,0,0,0,2,2024-04-08 00:08:56,2024-04-12 05:02:39,1777126443891171721,11687162,andrewsmhay,0,[],,['https://pbs.twimg.com/media/GKmfEriW8AAkARy.png'],
https://twitter.com/11687162/status/1777125392379207947,https://twitter.com/andrewsmhay,https://pbs.twimg.com/profile_images/1642227969383858177/uUYTCD0Q_normal.jpg,,,Andrew Hay,"Hear me out: If Trump gets voted into power, he'll only have four years of influence. If he doesn't, he'll have another eight+ years of influence. We can unscrew 4 years...",原创,en,1,0,0,0,2024-04-08 00:04:45,2024-04-12 05:02:39,1777125392379207947,11687162,andrewsmhay,0,[],,,
https://twitter.com/11687162/status/1776250194826236367,https://twitter.com/andrewsmhay,https://pbs.twimg.com/profile_images/1642227969383858177/uUYTCD0Q_normal.jpg,,,Andrew Hay,"US cancer center data breach exposes info of 827,000 patients - https://t.co/Gyn8KiZXda #news https://t.co/jepx7ijmQd",原创,en,0,0,0,0,2024-04-05 14:07:02,2024-04-12 05:02:39,1776250194826236367,11687162,andrewsmhay,0,[],,['https://pbs.twimg.com/media/GKaCI1cWwAAGgrY.jpg'],
https://twitter.com/11687162/status/1776237362286149935,https://twitter.com/andrewsmhay,https://pbs.twimg.com/profile_images/1642227969383858177/uUYTCD0Q_normal.jpg,,,Andrew Hay,Hoya’s optics production and orders disrupted by cyberattack - https://t.co/xDKhN4k7EZ #news https://t.co/7OHCihZf2b,原创,en,0,0,0,0,2024-04-05 13:16:02,2024-04-12 05:02:39,1776237362286149935,11687162,andrewsmhay,0,[],,['https://pbs.twimg.com/media/GKZ2d4zXIAAQcGl.jpg'],
https://twitter.com/11687162/status/1776047859994870218,https://twitter.com/andrewsmhay,https://pbs.twimg.com/profile_images/1642227969383858177/uUYTCD0Q_normal.jpg,,,Andrew Hay,Visa warns of new JSOutProx malware variant targeting financial orgs - https://t.co/r7sYJxlOlL #news https://t.co/Dd5RYOdVbK,原创,en,0,1,1,3,2024-04-05 00:43:01,2024-04-12 05:02:39,1776047859994870218,11687162,andrewsmhay,0,[],,['https://pbs.twimg.com/media/GKXKHZqWcAA5pGO.jpg'],
https://twitter.com/11687162/status/1771334244930834897,https://twitter.com/andrewsmhay,https://pbs.twimg.com/profile_images/1642227969383858177/uUYTCD0Q_normal.jpg,,,Andrew Hay,"I'm pretty sure Connor McGregor was told to just ""be yourself"" in the new Roadhouse movie. What a dick.",原创,en,0,0,0,1,2024-03-23 00:32:48,2024-04-12 05:02:39,1771334244930834897,11687162,andrewsmhay,0,[],,,
