tweet_url,author_url,avatar_url,avatar_binary,topic,author_name,content,tweet_type,tweet_language,comment_count,retweet_count,quote_count,praise_count,publish_time,fetch_time,tweet_id,screen_id,screen_name,tourist_crawl_status,video_urls,original_author,tweet_img_url,tweet_img_binary
https://twitter.com/5350322/status/1780318493679698189,https://twitter.com/s7ephen,https://pbs.twimg.com/profile_images/843326983933067264/kgR7t-Nv_normal.jpg,,,Stephen A. Ridley,"In ""Back To The Future"" didn't Marty receive a letter *BEFORE* the letter had been sent?

Four years ago, some simple code discovered this happening MORE than 23,000 times.

My code and the data is here: https://t.co/R3vG8HHIiV https://t.co/HRBX86z1gn",原创,en,1,1,0,4,2024-04-16 19:33:00,2024-04-17 08:52:18,1780318493679698189,5350322,s7ephen,0,[],,['https://pbs.twimg.com/media/GLTN-6WXsAA1zP4.jpg'],
https://twitter.com/5350322/status/1778803007695528075,https://twitter.com/s7ephen,https://pbs.twimg.com/profile_images/843326983933067264/kgR7t-Nv_normal.jpg,,,Stephen A. Ridley,"A black comedian named Dick Gregory ran for President as a ""write-in"" in Philly, 1968. 

He won PA with 9 mil votes!
It was later declared a ""computer glitch""

Before he died in 2017 he said: ""They were stealin' it, but messed up and gave 'em to me""

from https://t.co/N73J7sooCw https://t.co/gJA3fiXyFT",原创,en,0,0,0,3,2024-04-12 15:11:00,2024-04-17 08:52:19,1778803007695528075,5350322,s7ephen,0,[],,"['https://pbs.twimg.com/media/GK97LwjWMAI8flu.jpg', 'https://pbs.twimg.com/media/GK97LwhXYAAoYuU.png', 'https://pbs.twimg.com/media/GK97LwjW4AEasxv.png']",
https://twitter.com/5350322/status/1778440619796709422,https://twitter.com/s7ephen,https://pbs.twimg.com/profile_images/843326983933067264/kgR7t-Nv_normal.jpg,,,Stephen A. Ridley,"LOL, the public scoffed back in 1998 when the U.S. Secretary of Defense warned about man-made pandemics and also warned about Earthquake Weapons.

Have you scrolled through the last week of earthquake locations?    ....looks like a Tennis volley lol https://t.co/qAavkjwMB2",原创,en,0,0,0,1,2024-04-11 15:11:00,2024-04-17 08:52:19,1778440619796709422,5350322,s7ephen,0,[],,"['https://pbs.twimg.com/media/GK0igh3XAAAVaGX.png', 'https://pbs.twimg.com/media/GK0igh-XgAAI9dB.png', 'https://pbs.twimg.com/media/GK0igiFXcAA1Xmq.png']",
https://twitter.com/5350322/status/1778108430923800984,https://twitter.com/s7ephen,https://pbs.twimg.com/profile_images/843326983933067264/kgR7t-Nv_normal.jpg,,,Stephen A. Ridley,"If you happened to read the P-Diddy (Rodney Jones, Sean Combs) lawsuit, did you notice that the Chalice music studio logo looks A LOT like the Rosicrucian ""Rose Chalice""?

...just sayin' https://t.co/yh2DgcJ1pQ",原创,en,0,0,0,0,2024-04-10 17:11:00,2024-04-17 08:52:36,1778108430923800984,5350322,s7ephen,0,[],,"['https://pbs.twimg.com/media/GK0RVXCX0AABnao.jpg', 'https://pbs.twimg.com/media/GK0RVXAX0AQ-syq.png', 'https://pbs.twimg.com/media/GK0RVXFX0Ac0M3m.png']",
https://twitter.com/5350322/status/1777715844199653518,https://twitter.com/s7ephen,https://pbs.twimg.com/profile_images/843326983933067264/kgR7t-Nv_normal.jpg,,,Stephen A. Ridley,"I founded a ""AI"" analytics startup focused on Information Security, so in December 2020 when I heard all the starting, I used those skills to look at the data for myself.

What I saw changed me
I am sharing what I found back then for the first time.
  
https://t.co/R3vG8HIg8t https://t.co/6nLoNhmHas",原创,en,0,1,1,1,2024-04-09 15:11:00,2024-04-17 08:52:36,1777715844199653518,5350322,s7ephen,0,[],,['https://pbs.twimg.com/media/GKuwFgjXwAALkUr.jpg'],
https://twitter.com/5350322/status/1763235648641675386,https://twitter.com/s7ephen,https://pbs.twimg.com/profile_images/843326983933067264/kgR7t-Nv_normal.jpg,,,Stephen A. Ridley,"The former President and current President were scheduled to be in Brownsville, Texas today.

Brownsville is 18 minutes from Matamoros, Mexico.

In ""deep politics"", Brownsville might be ""firing a shot"".

🎶Ice Cream by Raekwon https://t.co/XGOrxAJxPD",原创,en,0,0,1,1,2024-02-29 16:11:52,2024-04-17 08:52:36,1763235648641675386,5350322,s7ephen,0,['https://video.twimg.com/ext_tw_video/1763235266049777665/pu/vid/avc1/1280x720/nwy48Mfx4ViGroBJ.mp4?tag=12'],,['https://pbs.twimg.com/ext_tw_video_thumb/1763235266049777665/pu/img/Sf3d2YYTNaxqCBsA.jpg'],
https://twitter.com/5350322/status/1758626185498460541,https://twitter.com/s7ephen,https://pbs.twimg.com/profile_images/843326983933067264/kgR7t-Nv_normal.jpg,,,Stephen A. Ridley,"remember that one Jinx video of Kamala dancing?

🎵Panda (remix) by Fariz Rizki 🎵 https://t.co/syBGRBWO5G",原创,in,1,0,0,1,2024-02-16 22:55:30,2024-04-17 08:52:36,1758626185498460541,5350322,s7ephen,0,['https://video.twimg.com/ext_tw_video/1758626000785518592/pu/vid/avc1/720x720/7obCtYs66IhjK57N.mp4?tag=12'],,['https://pbs.twimg.com/ext_tw_video_thumb/1758626000785518592/pu/img/2Z4UscRLXwjECy31.jpg'],
https://twitter.com/5350322/status/1661721528093007875,https://twitter.com/s7ephen,https://pbs.twimg.com/profile_images/843326983933067264/kgR7t-Nv_normal.jpg,,,Stephen A. Ridley,"OMG
LOOOLOLOLOLOL
Get this, FTX got ""restructured"" by

🚨 cue ""Kill Bill"" siren sound effect 🚨

Kroll &amp; Associates !!! https://t.co/KvMVsXl3Xp",原创,en,2,0,2,8,2023-05-25 13:11:00,2024-04-17 08:52:36,1661721528093007875,5350322,s7ephen,0,[],,['https://pbs.twimg.com/media/Fw9iXeAXsAE8lcW.jpg'],
https://twitter.com/5350322/status/1758227933175349565,https://twitter.com/s7ephen,https://pbs.twimg.com/profile_images/843326983933067264/kgR7t-Nv_normal.jpg,,,Stephen A. Ridley,"OVERHEARD: ""...the 'mean girls' over at CIA...""
🤣",原创,en,0,0,0,0,2024-02-15 20:33:00,2024-04-17 08:52:53,1758227933175349565,5350322,s7ephen,0,[],,,
https://twitter.com/5350322/status/1756669155204354511,https://twitter.com/s7ephen,https://pbs.twimg.com/profile_images/843326983933067264/kgR7t-Nv_normal.jpg,,,Stephen A. Ridley,"Heckler in 28Feb2014:  📢""Obama! tell us about your [secret] plans for Nuclear War with Russia!""

Smart Internet-Person in 2024: 🧐""This is not evidence of a secret long-running U.S. geopolitical program. It is CLEARLY evidence of ...  time-travel ""

https://t.co/66D5SG8K49",原创,en,0,0,0,2,2024-02-11 13:18:58,2024-04-17 08:53:09,1756669155204354511,5350322,s7ephen,0,['https://video.twimg.com/ext_tw_video/1651970076164210694/pu/vid/1280x720/kpfmxPY8IesBnOE0.mp4?tag=12'],,['https://pbs.twimg.com/ext_tw_video_thumb/1651970076164210694/pu/img/xhxiMQsHOLIanHra.jpg'],
